epoch_index,predicted_label,confidence_score
587,3,0.75452965
589,3,0.73722625
1123,3,0.79028124
3287,3,0.7983923
3291,3,0.73347133
3292,3,0.78794044
4677,3,0.78145814
4922,3,0.7967262
4923,3,0.71264714
5024,2,0.7926005
5360,3,0.7263292
5622,1,0.79602194
