epoch_index,predicted_label,confidence_score
949,1,0.7232807
1042,3,0.7335919
1365,3,0.7937102
4090,3,0.76795083
4105,1,0.78645223
4305,2,0.79269487
4349,3,0.7219466
5213,2,0.78163075
