epoch_index,predicted_label,confidence_score
1391,2,0.7929612
1793,1,0.6992621
3066,2,0.7672096
3664,3,0.67317545
3665,3,0.6498064
3666,3,0.62045354
3667,2,0.73010415
3668,3,0.7472772
3781,3,0.7775299
3785,1,0.6910388
3962,2,0.78652775
4900,2,0.7121523
4901,3,0.69005144
4904,3,0.79871917
5751,3,0.7939917
5753,3,0.7439896
