epoch_index,predicted_label,confidence_score
1107,3,0.7797209
1385,2,0.7624814
2722,3,0.71199894
2723,3,0.79016364
3309,1,0.75686896
3311,3,0.75849766
3312,3,0.6249892
3313,3,0.7001503
3322,1,0.7876778
3390,2,0.7736781
3706,3,0.75789475
3709,3,0.7626165
3710,1,0.653326
3986,3,0.7326612
4028,3,0.77754444
4099,2,0.79887
4100,3,0.6782869
4328,1,0.7181349
4333,3,0.6331737
4334,2,0.6719129
4347,3,0.744372
4348,1,0.7819054
4349,1,0.75641227
4965,1,0.7990569
4967,1,0.7227324
