brain_state,confidence_score
3,0.99385494
3,0.996992
3,0.99665266
3,0.99616784
3,0.99789137
3,0.99904495
3,0.99605995
3,0.9919905
3,0.995191
3,0.998248
3,0.99860376
3,0.9971073
3,0.9972395
3,0.9980471
3,0.9978503
3,0.99724174
3,0.99836487
3,0.998803
3,0.99894744
3,0.9982627
3,0.99854326
3,0.9986411
3,0.9985349
3,0.99846315
3,0.99797946
3,0.998591
3,0.99640864
3,0.9976332
3,0.99651474
3,0.9978126
3,0.997013
3,0.9979578
3,0.99574393
3,0.99278754
3,0.98868215
3,0.99236286
3,0.99388266
3,0.98007077
2,0.9784428
2,0.99697757
2,0.9893919
3,0.99807966
3,0.9979482
3,0.9957189
3,0.99608374
3,0.99666804
3,0.9966677
3,0.99881494
3,0.9983456
3,0.99756795
3,0.9941018
3,0.984032
3,0.9859059
3,0.9922855
3,0.9918298
3,0.98843354
3,0.9935114
3,0.9961423
3,0.9972941
3,0.9960373
3,0.99661607
3,0.99466187
3,0.9915547
3,0.993651
3,0.9959895
3,0.9984334
3,0.99878925
3,0.9981772
3,0.99823195
3,0.9991272
3,0.9989612
3,0.9980332
3,0.99774665
3,0.9965216
3,0.997664
3,0.9986815
3,0.9977848
3,0.99672663
3,0.98778766
2,0.95958996
2,0.97075593
2,0.9991359
2,0.99955446
2,0.9890154
3,0.99507153
3,0.99498296
3,0.996684
3,0.9992829
3,0.99901724
3,0.999033
3,0.9992724
3,0.9995328
3,0.9984273
3,0.9972972
3,0.9981693
3,0.9976428
3,0.99717486
3,0.9982126
3,0.9982058
3,0.99778914
3,0.9981773
3,0.9981987
3,0.9955218
3,0.99379176
3,0.9957015
3,0.99605066
3,0.9919252
3,0.97789735
3,0.9702644
3,0.98804724
3,0.9967951
3,0.998131
3,0.99813026
3,0.99881613
3,0.99885666
3,0.9985886
3,0.99866974
3,0.9990326
3,0.99843377
3,0.9988255
3,0.9987054
3,0.99852234
3,0.9982293
3,0.99808323
3,0.99775946
3,0.9978315
3,0.99879646
3,0.9981236
3,0.99765354
3,0.9983552
3,0.99752814
3,0.99436873
3,0.97287196
3,0.90215784
3,0.8933365
3,0.9402352
3,0.94383687
3,0.9168535
3,0.9310424
1,0.7920506
1,0.87431926
1,0.9262833
1,0.893177
1,0.94357294
1,0.95350313
1,0.9737225
1,0.9955674
1,0.99600106
1,0.9982882
1,0.9987085
1,0.99889046
1,0.9985892
1,0.9976935
1,0.9981589
1,0.9984492
1,0.99854726
1,0.9983736
1,0.99868757
1,0.9986784
1,0.9995579
1,0.9993162
1,0.99934584
1,0.99967146
1,0.99968016
1,0.9993042
1,0.9987141
1,0.99878186
1,0.9982571
1,0.997664
1,0.9975674
1,0.99775726
1,0.99744594
1,0.9980781
1,0.9978866
1,0.99747795
1,0.99768806
1,0.99866664
1,0.99836403
1,0.9985688
1,0.9990694
1,0.99792755
1,0.99779415
1,0.9978423
1,0.99865085
1,0.9988053
1,0.998607
1,0.99820113
1,0.99809974
1,0.9962419
1,0.9962345
1,0.99710006
1,0.9963617
1,0.9984768
1,0.9985959
1,0.9967608
1,0.9978021
1,0.99749833
1,0.99727327
1,0.99815613
1,0.99812573
1,0.9990069
1,0.99843365
1,0.99840826
1,0.99881727
1,0.99883634
1,0.9968792
1,0.99875426
1,0.99894077
1,0.99882394
1,0.9989071
1,0.9989654
1,0.99899286
1,0.9934558
2,0.98467445
2,0.99983835
2,0.9999728
2,0.99998724
2,0.9999865
2,0.9999912
2,0.9999914
2,0.999979
2,0.9999708
2,0.99998415
2,0.99997115
2,0.999987
2,0.99997914
2,0.9999894
2,0.9999894
2,0.9999887
2,0.9999912
2,0.9999924
2,0.9999881
2,0.99999034
2,0.999964
2,0.99997175
2,0.99991715
2,0.9985953
2,0.9960146
2,0.99426913
2,0.98346394
2,0.98502815
2,0.9939387
2,0.98958874
2,0.9923051
2,0.9964964
2,0.9975012
2,0.98428553
2,0.9839228
3,0.9873366
3,0.99005413
3,0.9745027
2,0.95840573
3,0.9734831
2,0.9863652
2,0.9994954
2,0.99993956
2,0.99997747
2,0.99997675
2,0.99992144
2,0.9998435
2,0.9993793
2,0.99958056
2,0.99971706
2,0.9999254
2,0.99999106
2,0.99999547
2,0.9999975
2,0.99999726
2,0.9999951
2,0.99999297
2,0.9999895
2,0.9999443
2,0.99993587
2,0.9999286
2,0.9998568
2,0.99877816
2,0.9981547
2,0.99395245
3,0.9759117
3,0.9847378
3,0.99411434
3,0.98269075
2,0.99356705
2,0.995323
3,0.9906936
3,0.998744
3,0.99755305
3,0.9965759
3,0.9927862
3,0.96524906
3,0.9852865
3,0.993705
3,0.9965237
3,0.9967332
3,0.9912464
3,0.98614603
3,0.9864271
3,0.9953694
3,0.99675614
3,0.9978648
3,0.99830014
3,0.99757594
3,0.9974516
3,0.9986035
3,0.9983706
3,0.9987632
3,0.9987883
3,0.9986084
3,0.99828064
3,0.99379116
3,0.9873904
2,0.9820164
2,0.9931971
2,0.9833424
3,0.9588403
3,0.99286413
3,0.9953607
3,0.9969151
3,0.99648947
3,0.99622995
3,0.9960252
3,0.99362916
3,0.99738044
3,0.99317485
3,0.9952428
3,0.99674064
3,0.9982174
3,0.9980781
3,0.99771726
3,0.9965044
3,0.98573273
3,0.98002076
3,0.9155556
2,0.99263716
2,0.99764204
2,0.9986766
2,0.9998252
2,0.999954
2,0.99997675
2,0.99998534
2,0.9999924
2,0.9999908
2,0.9999852
2,0.9999933
2,0.99999654
2,0.99999356
2,0.99999
2,0.99999225
2,0.99996483
2,0.9999585
2,0.999964
2,0.99984276
2,0.99648607
2,0.98814166
3,0.98382866
3,0.9846342
3,0.9771588
3,0.9877493
3,0.9743945
3,0.98220783
2,0.99382424
2,0.98545134
3,0.9880805
3,0.99131715
3,0.99274194
3,0.9960336
3,0.9940333
3,0.99670595
3,0.99787784
3,0.99645823
3,0.98915523
3,0.9930513
3,0.99622357
3,0.9954665
3,0.9832877
3,0.98567396
3,0.9897316
3,0.9971391
3,0.99828315
3,0.9981856
3,0.9992293
3,0.99924254
3,0.9990276
3,0.9979017
3,0.9980438
3,0.9977296
3,0.99566466
3,0.99477637
3,0.9957846
3,0.99814284
3,0.9977835
3,0.9942287
