brain_state,confidence_score
2,0.993558
2,0.9930143
3,0.9961281
3,0.99756014
3,0.99876785
3,0.9993772
3,0.99948907
3,0.99946517
3,0.99943155
3,0.99907947
3,0.99926656
3,0.99967015
3,0.99981385
3,0.99967384
3,0.99958354
3,0.9997365
3,0.9995521
3,0.9994832
3,0.99963224
3,0.9991309
3,0.9990313
3,0.9984541
3,0.99873596
3,0.9976508
3,0.99695766
3,0.9955112
3,0.975572
1,0.94883
1,0.98484415
1,0.9943474
1,0.9972941
1,0.99868995
1,0.9992336
1,0.99891865
1,0.99819833
1,0.9982893
1,0.9988356
1,0.99679863
1,0.9990602
1,0.9988288
1,0.99942917
1,0.9990374
1,0.9990465
1,0.9989956
1,0.9979079
1,0.99590236
1,0.99785054
1,0.9969242
1,0.99588555
1,0.9933583
1,0.99580413
1,0.995989
1,0.99778193
1,0.998868
1,0.9956802
1,0.9972752
1,0.9978661
1,0.9982278
1,0.9988576
1,0.9993538
1,0.9990478
1,0.9987463
1,0.99847776
1,0.99897575
1,0.99933594
1,0.99819463
1,0.99857986
1,0.9985197
1,0.9984596
1,0.9983925
1,0.9983858
1,0.9972145
1,0.9985071
1,0.9978089
1,0.9971859
1,0.9977381
1,0.9941004
1,0.9940348
1,0.9956008
1,0.9933281
1,0.99458766
1,0.9983327
1,0.9967025
1,0.99574065
1,0.9954548
1,0.99737966
1,0.99687105
1,0.99770653
1,0.9974643
1,0.9984106
1,0.9955967
2,0.99870265
2,0.9999547
2,0.9999844
2,0.9998486
2,0.9997042
2,0.9992404
2,0.9944336
3,0.99198043
3,0.9959194
3,0.99603146
2,0.9878753
2,0.992646
3,0.99841
3,0.9986431
3,0.99713373
3,0.99836844
3,0.99879885
3,0.9988073
3,0.9990933
3,0.9989479
3,0.9992448
3,0.99752027
3,0.98564434
3,0.9933124
3,0.99733424
3,0.99791414
3,0.9983889
3,0.99741554
3,0.9980939
3,0.9948761
3,0.98670316
3,0.99532676
3,0.9924777
3,0.996418
3,0.99903023
3,0.999154
3,0.99854714
3,0.9980228
3,0.99791104
3,0.9985928
3,0.999226
3,0.9991021
3,0.9988154
3,0.99805474
3,0.9974745
3,0.9985043
3,0.9991672
3,0.99904877
3,0.9993881
3,0.99827564
3,0.9981931
2,0.9934778
2,0.9981407
3,0.9991689
3,0.99952555
3,0.9990386
3,0.9990043
3,0.99837327
3,0.99892104
3,0.9993555
3,0.99891126
3,0.9980794
3,0.9983822
3,0.9971752
3,0.9975151
3,0.99751914
3,0.9854122
3,0.9794908
3,0.9949332
3,0.9937098
3,0.9964856
3,0.99872786
3,0.99947125
3,0.9996357
3,0.99934334
3,0.9992843
3,0.999094
3,0.99907696
3,0.99834514
3,0.9988268
3,0.9985654
3,0.9980038
3,0.99858415
3,0.9985714
3,0.9965682
3,0.9976051
3,0.99813855
3,0.9954951
3,0.98512775
3,0.98311883
3,0.9911369
3,0.9945903
3,0.9970055
3,0.99805754
3,0.9986375
3,0.998207
3,0.99818194
3,0.99866223
3,0.99798965
3,0.9987501
3,0.9982516
3,0.996956
3,0.9987897
3,0.99898535
3,0.9991223
3,0.9987233
3,0.9989429
3,0.9994004
3,0.9994367
3,0.9993457
3,0.9992693
3,0.99938023
3,0.99907947
3,0.9989003
3,0.9983354
3,0.9755819
2,0.9968267
2,0.996838
2,0.99582785
3,0.99561054
3,0.99791354
3,0.9991109
3,0.9991472
3,0.9991943
3,0.9974389
3,0.9982455
3,0.9934737
2,0.99384105
3,0.98711675
3,0.993705
3,0.9978034
3,0.9972409
3,0.99794453
3,0.9979335
3,0.9978194
3,0.9988826
3,0.99959785
3,0.99966586
3,0.99954623
3,0.99964356
3,0.9997634
3,0.9996282
3,0.9993999
3,0.9994716
3,0.99948764
3,0.99870956
3,0.99703693
3,0.9952289
3,0.9978872
3,0.99516946
3,0.99801034
3,0.99730194
3,0.98354834
2,0.9970067
3,0.99140376
3,0.9991197
3,0.999281
3,0.99870825
3,0.9985721
3,0.99822694
3,0.99823475
3,0.9943499
3,0.97634685
3,0.94394904
2,0.99966466
2,0.9999893
2,0.9999933
2,0.99999166
2,0.999977
2,0.9997969
2,0.99333763
3,0.993436
3,0.99754995
3,0.9989599
3,0.9996333
3,0.99947625
3,0.9992409
3,0.9993349
3,0.99940395
3,0.99951684
3,0.999529
3,0.99961287
3,0.99962866
3,0.9994492
3,0.9990288
3,0.99832517
3,0.99877137
3,0.99834275
3,0.9984366
3,0.99831957
3,0.99885
3,0.998858
3,0.9990127
3,0.99901307
3,0.99921346
3,0.9993648
3,0.99962425
3,0.9995907
3,0.9990175
3,0.9996804
3,0.99974924
3,0.999567
3,0.999033
3,0.9994935
3,0.9996101
3,0.9988844
3,0.99904615
3,0.9988488
3,0.9915173
3,0.9792661
2,0.99602914
2,0.99850273
2,0.9951167
3,0.9965695
3,0.99908257
3,0.9992786
3,0.9990526
3,0.9991478
3,0.999114
3,0.99887365
3,0.9990522
3,0.9992781
3,0.99773455
3,0.9960127
3,0.99705493
3,0.998362
3,0.9984694
3,0.9964227
3,0.99798393
3,0.9987662
3,0.9995988
3,0.9995728
3,0.9994336
3,0.9995627
3,0.9996612
3,0.9995309
3,0.9985164
3,0.999164
3,0.99783236
3,0.9939101
3,0.9946978
3,0.9943743
3,0.990961
3,0.9801906
3,0.9494664
1,0.96250206
