brain_state,confidence_score
2,0.99918324
2,0.9995484
2,0.9997125
2,0.99975616
2,0.9997402
2,0.99988866
2,0.9999349
2,0.9999231
2,0.9997836
2,0.999936
2,0.99998343
2,0.9999502
2,0.99992204
2,0.99993587
2,0.9998048
2,0.9986935
2,0.9987078
2,0.99926215
2,0.9993129
2,0.9994068
2,0.9990601
2,0.9985318
2,0.9962775
2,0.9948664
2,0.99199086
2,0.99007785
3,0.97223693
3,0.96749216
2,0.97338694
2,0.9868443
2,0.9743895
2,0.9831255
2,0.99895155
2,0.9988171
2,0.9995845
2,0.9995389
2,0.9995913
2,0.998909
2,0.9981729
2,0.99701715
2,0.99734867
2,0.9970701
2,0.99529076
2,0.99869686
2,0.9998708
2,0.9999647
2,0.999984
2,0.999984
2,0.9999808
2,0.99998415
2,0.99992573
2,0.99989784
2,0.99982774
2,0.9999039
2,0.99987197
2,0.9999212
2,0.9999591
2,0.999964
2,0.99987984
2,0.99977964
2,0.99988973
2,0.99984086
2,0.99981314
2,0.9998777
2,0.99987555
2,0.9998863
2,0.9998292
2,0.9997155
2,0.99962807
2,0.99979836
2,0.999871
2,0.99993443
2,0.99995244
2,0.9999573
2,0.99997604
2,0.99998474
2,0.99998
2,0.9999522
2,0.99995923
2,0.99989676
2,0.9998677
2,0.99990034
2,0.9999521
2,0.9999896
2,0.9999908
2,0.9999926
2,0.99999595
2,0.9999981
2,0.99999774
2,0.999998
2,0.9999963
2,0.99999416
2,0.9999931
2,0.9999968
2,0.9999962
2,0.99999404
2,0.99998534
2,0.9999397
2,0.99831796
2,0.9828593
2,0.9792128
3,0.9809121
2,0.9767909
2,0.9608312
3,0.9380556
2,0.9866215
2,0.9946825
2,0.99772197
2,0.99873215
2,0.99889463
2,0.9994148
2,0.99982494
2,0.9999014
2,0.9998728
2,0.9997912
2,0.9993704
2,0.99943095
2,0.9998191
2,0.99988186
2,0.9999765
2,0.9999943
2,0.9999981
2,0.9999994
2,0.99999976
2,0.9999994
2,0.99999833
2,0.99999726
2,0.9999976
2,0.99999607
2,0.9999945
2,0.9999951
2,0.99999547
2,0.9999894
2,0.9999876
2,0.99999464
2,0.99999714
2,0.9999962
2,0.99999654
2,0.99999654
2,0.9999958
2,0.99999464
2,0.999997
2,0.99999106
2,0.99997497
2,0.9999603
2,0.9993106
2,0.9980703
2,0.99841964
2,0.9997813
2,0.99996734
2,0.9999901
2,0.9999976
2,0.99999666
2,0.9999937
2,0.9999764
2,0.9991825
3,0.9954874
3,0.99622405
3,0.99924856
3,0.9996321
3,0.9994804
3,0.9991744
3,0.9995104
3,0.9986156
3,0.9971923
3,0.99597627
3,0.99516714
3,0.9970638
3,0.99282056
3,0.99444926
3,0.99815995
3,0.99873346
3,0.99848723
3,0.9986971
3,0.9984366
3,0.9991708
3,0.9925997
3,0.97872263
3,0.98833114
3,0.9979049
3,0.99653745
3,0.9960807
3,0.9983695
3,0.9984908
3,0.99771523
3,0.99687296
3,0.99702746
3,0.9983687
3,0.94925994
2,0.9637534
2,0.9978806
2,0.999629
2,0.9993333
2,0.9993938
2,0.9997553
2,0.9996846
2,0.9833852
3,0.9885798
3,0.98928636
3,0.99340665
3,0.99807644
3,0.996539
3,0.994875
3,0.99788934
3,0.99943966
3,0.9997079
3,0.9994106
3,0.9996847
3,0.99967384
3,0.9997248
3,0.9997975
3,0.9996525
3,0.99960023
3,0.9990074
3,0.99955934
3,0.99949026
3,0.9977531
3,0.9923618
3,0.99398476
3,0.99883646
3,0.9977622
3,0.994888
3,0.9976694
3,0.99676526
3,0.98351026
3,0.979238
3,0.9900331
3,0.9989666
3,0.99904484
3,0.99880075
3,0.9994375
3,0.99939024
3,0.9994997
3,0.99932206
3,0.9987871
3,0.9974909
3,0.9981025
3,0.9966498
3,0.9625499
3,0.97037876
3,0.9961443
3,0.9987299
3,0.99850345
3,0.99859077
3,0.9990625
3,0.99878854
3,0.99934775
3,0.9995735
3,0.99956053
3,0.99426347
3,0.9930548
3,0.9949898
3,0.99914944
3,0.9983615
3,0.99855965
3,0.9980317
3,0.99824226
3,0.9972172
