brain_state,confidence_score
3,0.9997794
3,0.99847203
3,0.99713147
3,0.9974637
3,0.99725336
3,0.99531156
3,0.99734986
3,0.99727446
3,0.9970674
3,0.99605346
3,0.99725574
3,0.9959538
3,0.9865687
3,0.97938615
3,0.9677682
2,0.98068786
2,0.9688729
3,0.9545999
3,0.99100494
3,0.99048156
3,0.9946355
3,0.9983004
3,0.9988667
3,0.9975473
3,0.9974825
3,0.99551684
3,0.998147
3,0.99684036
3,0.9963399
3,0.9910087
3,0.9867387
3,0.99409735
3,0.9888898
3,0.98733366
3,0.979087
2,0.9478968
2,0.9983234
2,0.99897814
2,0.96124285
3,0.9871603
3,0.98850304
3,0.9890358
3,0.9951066
3,0.9971553
3,0.9975261
3,0.9969356
3,0.99827814
3,0.99801445
3,0.9982394
3,0.9988078
3,0.99438345
3,0.97869796
3,0.985487
3,0.99641246
3,0.99536115
3,0.997273
3,0.99926907
3,0.99963725
3,0.99917823
3,0.9989039
3,0.99809116
3,0.9992367
3,0.9993197
3,0.9991524
3,0.997269
3,0.99536973
3,0.9952201
3,0.9976815
3,0.9958319
3,0.9575129
3,0.96000004
3,0.98460716
3,0.9976708
3,0.99708503
3,0.9956204
3,0.9967775
3,0.9981901
3,0.9986929
3,0.99741805
3,0.9980007
3,0.99902093
3,0.9992316
3,0.99958366
3,0.9962281
3,0.98839605
3,0.9901545
3,0.99632496
3,0.9977737
3,0.99652654
3,0.997818
3,0.997142
3,0.99659675
3,0.9985152
3,0.99929905
3,0.99840885
3,0.99799466
3,0.9980736
3,0.99673426
3,0.99446505
3,0.993852
3,0.99291784
3,0.9947096
3,0.99730647
3,0.9986657
3,0.99767023
3,0.9947221
3,0.99674594
3,0.99718946
3,0.9982339
3,0.99896526
3,0.9991916
3,0.99938405
3,0.9985354
3,0.9973164
3,0.9970728
3,0.9882315
2,0.9986749
2,0.9998456
2,0.99979967
2,0.9998704
2,0.9995697
2,0.95902336
2,0.9334418
3,0.9591985
3,0.98355776
3,0.9750395
3,0.9844507
3,0.9982838
3,0.99861646
3,0.99874747
3,0.9980969
3,0.998946
3,0.99930334
3,0.999009
3,0.99495304
3,0.99576557
3,0.99688977
3,0.9977289
3,0.99922276
3,0.99910235
3,0.9988471
3,0.99928975
3,0.9993168
3,0.9986083
3,0.997997
3,0.9932643
2,0.95360005
2,0.9743292
3,0.95839906
3,0.99342465
3,0.99464005
3,0.9962929
3,0.9980812
3,0.9984119
3,0.99836963
3,0.9986299
3,0.9993144
3,0.9987778
3,0.9985526
3,0.99880815
3,0.99842584
3,0.9962961
3,0.99733514
3,0.9987612
3,0.996267
3,0.9946413
3,0.99735427
3,0.9985185
3,0.9970521
3,0.99860567
3,0.99861693
3,0.99936813
3,0.99915266
3,0.9991584
3,0.9986035
3,0.99909496
3,0.9979545
3,0.9981415
3,0.99896157
3,0.99857426
3,0.9989957
3,0.999231
3,0.9992162
3,0.99915206
3,0.99929893
3,0.9992642
3,0.9994406
3,0.99966264
3,0.9995622
3,0.99937755
3,0.9987674
3,0.9988689
3,0.99679583
3,0.9942483
3,0.9876403
3,0.9887051
3,0.9739068
3,0.9698673
3,0.9040103
2,0.9884361
2,0.99060494
2,0.95579344
3,0.94157106
3,0.97234875
3,0.98984456
3,0.9922861
3,0.99671656
3,0.99752384
3,0.9990025
3,0.99885786
3,0.9992424
3,0.9989975
3,0.9990502
3,0.9986078
3,0.99761933
3,0.99690837
3,0.99804723
3,0.99789643
3,0.9959122
3,0.9948047
3,0.99767727
3,0.9983975
3,0.9981298
3,0.99825186
3,0.9968892
3,0.9979602
3,0.99885345
3,0.9985353
3,0.9987006
3,0.99895525
3,0.99560803
3,0.9899687
3,0.9909185
3,0.97822213
3,0.982212
3,0.9306657
1,0.93623984
1,0.9437616
1,0.92929506
1,0.9664156
1,0.9746377
1,0.98507464
1,0.988572
1,0.9930016
1,0.9925303
1,0.99544334
1,0.99532276
1,0.9867343
1,0.9746337
1,0.9843938
1,0.98622185
1,0.97896695
1,0.9820486
1,0.9788108
1,0.97817194
1,0.9557027
1,0.93904287
1,0.9280911
1,0.9267241
1,0.9766367
1,0.9847334
1,0.99758744
1,0.99950385
1,0.9997334
1,0.99972266
1,0.99984443
1,0.9997563
1,0.9996443
1,0.99969065
1,0.999597
1,0.99931526
1,0.99872893
1,0.9992065
1,0.9991892
1,0.9989856
