brain_state,confidence_score
2,0.99842924
2,0.9977138
2,0.9926674
2,0.99604297
2,0.9986957
2,0.9995807
2,0.9998529
2,0.99851376
3,0.9939779
3,0.9817129
3,0.9855596
3,0.9934471
3,0.9905145
3,0.9962419
3,0.99621934
3,0.9950801
3,0.9962759
3,0.9958792
3,0.99637634
3,0.99195194
3,0.9942669
3,0.9912006
3,0.9945321
2,0.9908347
2,0.99980944
2,0.9997831
2,0.9987
2,0.9915461
2,0.9908302
3,0.9906753
3,0.99355775
3,0.99163264
3,0.9941513
3,0.9964373
3,0.9953424
3,0.9977191
3,0.994024
3,0.9924717
3,0.9964611
3,0.99521834
3,0.9942087
3,0.9953679
3,0.9966371
3,0.99754214
3,0.99753237
3,0.99718094
3,0.99464804
3,0.9954276
3,0.9942931
3,0.9961759
3,0.9959519
3,0.99451786
3,0.99439067
3,0.99679416
3,0.9954731
3,0.9921754
2,0.9686484
3,0.97281396
3,0.9931886
3,0.99272984
3,0.9889448
3,0.99765354
3,0.9991053
3,0.9993629
3,0.99906605
3,0.9982103
3,0.99854577
3,0.99752074
3,0.9973942
3,0.9968148
3,0.970178
3,0.98502755
3,0.9939731
3,0.9976115
3,0.9981828
3,0.99549425
3,0.9973018
3,0.99806756
3,0.9958066
3,0.9955526
3,0.9978588
3,0.9977837
3,0.99753916
3,0.9928114
3,0.98613214
3,0.99554694
3,0.99574715
3,0.9956462
3,0.99646217
3,0.99661297
3,0.99767655
3,0.99357927
3,0.99409336
3,0.9975223
3,0.9974866
3,0.9983398
3,0.9978612
3,0.9988557
3,0.99887997
3,0.9976255
3,0.99735886
3,0.9974179
3,0.99742067
3,0.99324846
3,0.99424535
3,0.9924595
3,0.9964592
3,0.99457294
3,0.98463446
2,0.97967166
2,0.9886585
2,0.9742279
3,0.9922873
3,0.9979964
3,0.99561214
3,0.9969176
3,0.99736834
3,0.9976107
3,0.9951723
3,0.99785477
3,0.998814
3,0.99892265
3,0.9987338
3,0.9990777
3,0.99920267
3,0.9994313
3,0.9976344
3,0.9966265
3,0.99690753
3,0.9948302
3,0.98955977
3,0.98719925
3,0.9927695
3,0.9951153
3,0.9948218
3,0.99256986
3,0.9962627
3,0.9967179
3,0.99724424
3,0.99752873
3,0.99836665
3,0.99773705
3,0.99686086
3,0.9974662
3,0.9948355
3,0.99710244
3,0.99750143
3,0.99827933
3,0.9977851
3,0.9980282
3,0.99843353
3,0.9963762
3,0.9944616
3,0.9965102
3,0.9988871
3,0.99938536
3,0.9993523
3,0.9992399
3,0.99879813
3,0.99885404
3,0.99870837
3,0.9984743
3,0.9824269
2,0.9808313
2,0.9933549
2,0.9951918
2,0.98412955
2,0.9741296
3,0.93018085
3,0.9875004
3,0.9978257
3,0.9986425
3,0.9988887
3,0.99864143
3,0.9989222
3,0.99745816
3,0.99632037
3,0.9963032
3,0.9982784
3,0.9961881
3,0.9768032
3,0.9825266
3,0.98915756
3,0.9880519
2,0.9808946
3,0.9901985
3,0.9949067
3,0.9962612
3,0.99803966
3,0.99622416
3,0.99723864
3,0.99163824
3,0.9936168
3,0.99628
3,0.9966755
3,0.99614257
3,0.9934609
3,0.9921381
3,0.99643135
3,0.98532575
2,0.9750108
2,0.989132
2,0.9663449
3,0.98616946
3,0.9949302
