brain_state,confidence_score
3,0.98674446
3,0.98638666
3,0.99601483
3,0.9928114
3,0.993298
3,0.9868794
3,0.98619777
3,0.98527825
3,0.89605206
1,0.9871099
1,0.9894022
1,0.9464706
2,0.9719106
2,0.9869725
2,0.98568195
2,0.96979225
2,0.98441905
2,0.989296
2,0.97018033
3,0.9362724
3,0.98779464
3,0.9893231
3,0.9940532
3,0.99707747
3,0.9979463
3,0.9983368
3,0.99855024
3,0.99701273
3,0.99460524
3,0.99229795
3,0.96972835
2,0.98700374
2,0.9935869
2,0.97628266
3,0.9921726
3,0.99461406
3,0.9960562
3,0.996902
3,0.9976579
3,0.9971451
3,0.99729353
3,0.99720734
3,0.996228
3,0.9964702
3,0.9943348
3,0.99523395
3,0.9973705
3,0.9991027
3,0.99404013
3,0.9908903
3,0.98502445
3,0.99401194
3,0.97972953
3,0.9892786
3,0.99200845
3,0.9964893
3,0.998466
3,0.9973973
3,0.9978027
3,0.9983645
3,0.9986822
3,0.9986125
3,0.9975249
3,0.9984798
3,0.99729747
3,0.98521495
3,0.93713707
3,0.9086068
3,0.8556791
1,0.9215169
1,0.98606
1,0.9813681
1,0.78467405
2,0.9769074
2,0.97465366
2,0.97571737
2,0.9733942
2,0.9918458
2,0.9745024
3,0.9496181
3,0.97809315
3,0.98858684
3,0.994968
3,0.99728847
3,0.9986865
3,0.99903166
3,0.999582
3,0.9995888
3,0.9997328
3,0.99932206
3,0.99873954
3,0.998243
3,0.99762005
3,0.99700963
3,0.99165195
3,0.9837794
3,0.95451325
3,0.8228635
1,0.86074877
1,0.9682708
1,0.99487936
1,0.99812704
1,0.99833834
1,0.99780613
1,0.99831796
1,0.99656576
1,0.9970944
1,0.9994673
1,0.9995623
1,0.999134
1,0.99902666
1,0.9991115
1,0.9995672
1,0.99920017
1,0.99887127
1,0.99911004
1,0.9991653
1,0.9991166
1,0.99572915
1,0.99430263
1,0.9817043
1,0.95416737
1,0.9833603
2,0.99929595
2,0.9998062
2,0.9999119
2,0.9999763
2,0.9999896
2,0.9999883
2,0.9999838
2,0.999984
2,0.9999857
2,0.9999833
2,0.99999094
2,0.9999912
2,0.9999784
2,0.9999372
2,0.99992085
2,0.99979645
2,0.9997174
2,0.99981266
2,0.99988973
2,0.99988365
2,0.99997175
2,0.9999796
2,0.9999703
2,0.99998176
2,0.9999957
2,0.9999875
2,0.9999893
2,0.9999771
2,0.99997926
2,0.9999788
2,0.99996495
2,0.9999478
2,0.9999523
2,0.9999851
2,0.999998
2,0.9999976
2,0.99999714
2,0.9999951
2,0.99999785
2,0.9999981
2,0.99999666
2,0.99999714
2,0.99999547
2,0.9999951
2,0.9999974
2,0.9999989
2,0.99999857
2,0.99999917
2,0.9999993
2,0.9999995
2,0.99999964
2,0.9999995
2,0.9999995
2,0.9999995
2,0.99999964
2,0.9999994
2,0.9999989
2,0.999998
2,0.99999535
2,0.99998665
2,0.9999833
2,0.99999523
2,0.9999937
2,0.9999931
2,0.9999938
2,0.99998605
2,0.9999739
2,0.99998176
2,0.9999852
2,0.99997544
2,0.999972
2,0.9999784
2,0.99998176
2,0.9999876
2,0.9999938
2,0.9999957
2,0.999997
2,0.99999857
2,0.9999958
2,0.9999944
2,0.9999976
2,0.9999975
2,0.9999926
2,0.9999937
2,0.9999956
2,0.9999969
2,0.9999964
2,0.9999962
2,0.9999926
2,0.9999857
2,0.9999734
2,0.99995327
2,0.99995935
2,0.9999732
2,0.9999964
2,0.99999774
2,0.9999987
2,0.9999981
2,0.9999988
2,0.99999607
2,0.9999968
2,0.9999932
2,0.99998975
2,0.9999919
2,0.9999927
2,0.9999913
2,0.9999896
2,0.9999751
2,0.9999603
2,0.99995947
2,0.999961
2,0.99994063
2,0.99996555
2,0.9999845
2,0.9999771
2,0.9999701
2,0.9999695
2,0.9999622
2,0.9999453
2,0.9999683
2,0.9999796
2,0.99998045
2,0.99994624
2,0.99996173
2,0.9999808
2,0.9999645
2,0.9999378
2,0.99994874
2,0.99992
2,0.9997762
2,0.9999306
2,0.9999529
2,0.99998343
2,0.9999883
2,0.99998295
2,0.999936
2,0.99996996
2,0.9999355
2,0.999946
2,0.9999026
2,0.99991584
2,0.9998815
2,0.9998988
2,0.9999354
2,0.9999367
2,0.99994564
2,0.9999714
2,0.9999764
2,0.99998164
2,0.9999689
2,0.9999782
2,0.9999229
2,0.9999064
2,0.9999105
2,0.99992716
2,0.9998834
2,0.9998814
2,0.9999424
2,0.9999778
2,0.99997866
2,0.9999789
2,0.99995625
2,0.9999293
2,0.9998148
2,0.99987483
2,0.99964714
2,0.99972683
2,0.9995976
2,0.9998677
2,0.999884
2,0.9999231
2,0.99994826
2,0.99982184
2,0.99978954
2,0.9998704
2,0.99996054
2,0.9999645
2,0.9999759
2,0.9999883
2,0.9999881
2,0.99998474
2,0.99994636
2,0.99991596
2,0.9999521
2,0.9998616
2,0.99970967
2,0.99967396
2,0.9994411
2,0.9997985
2,0.99993706
2,0.99987066
2,0.9999025
2,0.9999671
2,0.99992406
2,0.99991167
2,0.99986386
2,0.99988997
2,0.9999019
2,0.99996734
2,0.99998176
2,0.99997795
2,0.9999894
2,0.9999795
2,0.99998045
2,0.9999459
2,0.9999645
2,0.9999709
2,0.9999671
2,0.99996126
2,0.99994946
2,0.99995184
2,0.9999541
2,0.9999635
2,0.999967
2,0.9999709
2,0.9999759
2,0.99999094
2,0.9999788
2,0.99997544
2,0.99997735
2,0.9999678
2,0.9999722
2,0.9999778
2,0.9999658
2,0.9999523
2,0.99997175
2,0.99992776
2,0.9998678
2,0.9997662
2,0.9999076
2,0.9999554
2,0.99994755
2,0.99992657
2,0.999933
2,0.9999137
2,0.9999399
2,0.9997538
2,0.9992623
2,0.9996007
2,0.99983406
2,0.99992645
2,0.9999821
2,0.9999975
2,0.99999714
2,0.9999982
2,0.99999475
2,0.9999924
2,0.9999944
2,0.99999905
2,0.99999523
2,0.99998343
2,0.9999939
2,0.9999813
2,0.9999051
2,0.99993324
2,0.9999374
2,0.99996316
2,0.99996185
2,0.9999845
2,0.99998724
2,0.9999949
2,0.99999714
2,0.9999951
2,0.9999876
2,0.9999813
2,0.9999858
2,0.9999814
2,0.9999863
2,0.99997485
2,0.99997425
2,0.9998566
2,0.9982152
2,0.99619377
2,0.9973109
2,0.9972995
2,0.99923027
2,0.9998541
2,0.99997747
2,0.9999845
2,0.9999939
2,0.99999344
2,0.99999607
2,0.9999975
2,0.99999595
2,0.9999907
2,0.9999864
2,0.99998665
2,0.9999598
2,0.999959
2,0.99990904
2,0.9997191
2,0.9997317
2,0.99971396
2,0.999469
2,0.9994286
2,0.9997757
2,0.99986184
2,0.9996736
2,0.9998882
2,0.9999485
2,0.9999684
2,0.9999734
2,0.99998426
2,0.9999851
2,0.99999297
2,0.9999974
2,0.99999607
2,0.999998
2,0.9999982
2,0.9999962
2,0.99999356
2,0.9999912
2,0.99996793
2,0.999938
2,0.99986637
2,0.99997294
2,0.9999627
2,0.9998337
2,0.9999038
2,0.99991274
2,0.99993885
2,0.99995756
2,0.9999585
2,0.999949
2,0.9999621
2,0.9999528
2,0.99992716
2,0.999928
2,0.9998952
2,0.99988973
2,0.99992824
2,0.99996924
2,0.99990726
2,0.999949
2,0.9999312
2,0.99987006
2,0.99993813
2,0.9999566
2,0.9998048
2,0.9997913
2,0.99994993
2,0.99993825
2,0.99983454
2,0.99987817
2,0.99981564
2,0.9998995
2,0.9989969
2,0.98789036
2,0.9784747
2,0.99686736
2,0.9996295
2,0.999673
2,0.9997589
2,0.9997806
2,0.9998832
2,0.99993503
2,0.9999633
2,0.9999827
2,0.9999304
2,0.9997751
2,0.99994123
2,0.9997713
2,0.99949694
2,0.9975858
2,0.99535334
2,0.99714017
2,0.9994729
2,0.9997181
2,0.99973184
2,0.99984705
2,0.9998871
2,0.9999206
2,0.9999517
2,0.99995863
2,0.9999826
2,0.9999578
2,0.9998919
2,0.99961084
2,0.99957496
2,0.9996432
2,0.99981374
2,0.9997595
2,0.99962676
2,0.9995641
2,0.99988985
2,0.99983954
2,0.9994055
2,0.9992575
2,0.99985194
2,0.99988174
2,0.99990344
2,0.9998729
2,0.9997845
2,0.99969757
2,0.999813
2,0.999788
2,0.99945647
2,0.9992279
2,0.9995735
2,0.9993906
2,0.9987375
2,0.99940205
2,0.999111
2,0.99895537
2,0.99924964
2,0.99936014
2,0.9989736
2,0.9993631
2,0.9996226
2,0.9995722
2,0.9996977
2,0.99953806
2,0.9997812
2,0.99957806
2,0.99984705
2,0.9998814
2,0.99988294
2,0.9997826
2,0.99941623
2,0.99966323
2,0.9997228
2,0.99977106
2,0.9996995
2,0.9997166
2,0.99967194
2,0.9998597
2,0.99994266
2,0.9999665
2,0.9999541
2,0.9998628
2,0.9998171
2,0.9996012
2,0.99942136
2,0.9995715
2,0.9991165
2,0.9986915
2,0.99873036
2,0.9983315
2,0.9986551
2,0.99937135
2,0.9997993
2,0.9998828
2,0.99985623
2,0.9995981
2,0.9993512
2,0.9999393
2,0.99972206
2,0.9996971
2,0.9994795
2,0.99991834
2,0.9999393
2,0.99969757
2,0.9998467
2,0.99991155
2,0.99990547
2,0.99993527
2,0.99996924
2,0.99996364
2,0.99996305
2,0.99999034
2,0.9999317
2,0.9998907
2,0.9999207
2,0.9999666
2,0.9999596
2,0.99991035
2,0.99993587
2,0.9999018
2,0.9998267
2,0.99989665
2,0.9997899
2,0.9996996
2,0.9981098
2,0.99785835
2,0.99815947
2,0.9980909
2,0.9977806
2,0.99786997
2,0.9994154
2,0.99974006
2,0.9993788
2,0.9995233
2,0.9999635
2,0.999977
2,0.999969
2,0.9999615
2,0.9998896
2,0.9996933
2,0.9997179
2,0.9996747
2,0.9970994
2,0.99189985
2,0.99757403
2,0.99737966
2,0.9977005
2,0.9966323
2,0.9971852
2,0.9992366
2,0.9995808
2,0.9998115
2,0.99990356
2,0.9998745
2,0.99968314
2,0.99951994
2,0.9994766
2,0.99968135
2,0.99970955
2,0.99982554
2,0.9998393
2,0.9997453
2,0.9997874
2,0.99977845
2,0.9998323
2,0.9998355
2,0.9998241
2,0.99994826
2,0.9999212
2,0.9998196
2,0.9998733
2,0.9998066
2,0.99985766
2,0.9998016
2,0.99966204
2,0.9994259
2,0.9993748
2,0.9993344
2,0.9991086
2,0.9995634
2,0.9998907
2,0.99985874
2,0.9998778
2,0.9997707
2,0.99968576
2,0.9996848
2,0.9997296
2,0.9994893
2,0.9995153
2,0.99947804
2,0.9998066
2,0.99971896
2,0.99957365
2,0.9994741
2,0.99946624
2,0.9987728
2,0.9975304
2,0.99747974
2,0.99955565
2,0.9989999
2,0.9994991
2,0.999824
2,0.9999685
2,0.99998343
2,0.9999938
2,0.99999845
2,0.9999987
2,0.9999981
2,0.9999912
2,0.999985
2,0.99997747
2,0.99997735
2,0.9999317
2,0.9999547
2,0.9999672
2,0.9999691
2,0.999962
2,0.9999908
2,0.9999869
2,0.99996793
2,0.9999372
2,0.9999324
2,0.9999217
2,0.99991703
2,0.9999771
2,0.99997544
2,0.99997723
2,0.9999852
2,0.9999839
2,0.99998534
2,0.99999416
2,0.999985
2,0.9999913
2,0.99998987
2,0.9999875
2,0.99999
2,0.9999906
2,0.9999889
2,0.999972
2,0.99998224
2,0.99999166
2,0.9999914
2,0.99999106
2,0.99998724
2,0.9999701
2,0.999977
2,0.9999455
2,0.99993205
2,0.9999473
2,0.9999647
2,0.999941
2,0.99969435
2,0.999495
2,0.9998388
2,0.9998795
2,0.99990594
2,0.9999492
2,0.9999713
2,0.99997497
2,0.99997187
2,0.99998724
2,0.9999827
2,0.9999865
2,0.9999914
2,0.999992
2,0.9999858
2,0.9999585
2,0.9999671
2,0.99995065
2,0.99995863
2,0.9999832
2,0.9999975
2,0.9999944
2,0.9999913
2,0.9999963
2,0.9999962
2,0.9999981
2,0.9999883
2,0.99994755
2,0.9999728
2,0.9999832
2,0.9999871
2,0.9999845
2,0.9999809
2,0.9999751
2,0.99995697
2,0.99994886
2,0.9999529
2,0.9998977
2,0.99983776
2,0.99980766
2,0.9997032
2,0.9998097
2,0.9998271
2,0.99978346
2,0.9999213
2,0.9999685
2,0.99998546
2,0.99997795
2,0.99978536
2,0.99868697
2,0.9931231
3,0.9930902
3,0.9969408
3,0.9928221
3,0.99215186
