brain_state,confidence_score
2,0.9999945
2,0.99999154
2,0.9999881
2,0.9999933
2,0.99996376
2,0.9999517
2,0.9998042
2,0.99859184
2,0.9973206
2,0.99438006
2,0.9891711
2,0.9871351
2,0.9947456
2,0.9982665
2,0.9981616
2,0.9950088
2,0.99199885
2,0.99604744
2,0.99494606
2,0.99751484
2,0.99579066
2,0.9930888
2,0.993113
2,0.99975044
2,0.9998271
2,0.9999049
2,0.9999864
2,0.99999356
2,0.9999968
2,0.99999785
2,0.99999857
2,0.99999833
2,0.9999981
2,0.9999988
2,0.9999981
2,0.9999932
2,0.99999595
2,0.9999975
2,0.9999988
2,0.99999726
2,0.9999958
2,0.99998975
2,0.99998236
2,0.9998964
2,0.99993265
2,0.9999454
2,0.99983776
2,0.99980706
2,0.9998691
2,0.99991524
2,0.9998491
2,0.99987173
2,0.9995902
2,0.99949586
2,0.9996309
2,0.99982315
2,0.9996107
2,0.9999033
2,0.99940574
2,0.9990134
2,0.9992787
2,0.99799216
2,0.99517906
2,0.995507
2,0.99405366
2,0.9991794
2,0.9996524
2,0.9999126
2,0.99996793
2,0.9999026
2,0.9997601
2,0.9995234
2,0.9992986
2,0.9996195
2,0.99978703
2,0.9997838
2,0.9997534
2,0.99954
2,0.9993149
2,0.999244
2,0.9991881
2,0.9985796
2,0.9991487
2,0.99832386
2,0.9970734
2,0.995465
2,0.9936055
2,0.9903908
2,0.9970067
2,0.9941636
2,0.99736553
2,0.9971686
2,0.9994099
2,0.99992335
2,0.9999224
2,0.9998933
2,0.99994993
2,0.99994564
2,0.9999312
2,0.99996173
2,0.99996257
2,0.9999858
2,0.9999913
2,0.9999958
2,0.999997
2,0.9999956
2,0.99999475
2,0.99999714
2,0.9999969
2,0.99999547
2,0.9999951
2,0.9999976
2,0.9999976
2,0.99999857
2,0.99999785
2,0.99999785
2,0.9999988
2,0.9999988
2,0.9999987
2,0.9999988
2,0.99999857
2,0.9999975
2,0.9999964
2,0.99999213
2,0.99998844
2,0.9999912
2,0.99999666
2,0.99999714
2,0.9999957
2,0.9999914
2,0.9999852
2,0.9999547
2,0.99988294
2,0.99977857
2,0.9998549
2,0.9996995
2,0.9999157
2,0.9999572
2,0.9999844
2,0.9999776
2,0.99988973
2,0.9999174
2,0.9997476
2,0.9997553
2,0.99981755
2,0.99987435
2,0.99992704
2,0.99927336
2,0.9741435
2,0.9914454
2,0.99868006
2,0.9989736
2,0.99929106
2,0.99917716
2,0.9979291
3,0.97673905
3,0.99623233
3,0.99785405
3,0.99951494
3,0.9995946
3,0.99849
3,0.9977335
3,0.99887806
3,0.9995919
3,0.999841
3,0.99979275
3,0.9995297
3,0.9993574
3,0.9995259
3,0.9996451
3,0.9994561
3,0.99973696
3,0.9996743
3,0.9993254
3,0.9984092
3,0.9960375
3,0.9904456
3,0.9933797
3,0.9952903
3,0.9950801
3,0.9906014
3,0.9938048
3,0.995886
3,0.9976634
3,0.9947635
3,0.99576485
3,0.9944516
3,0.9967734
3,0.9978255
3,0.99780494
3,0.99471176
3,0.9970716
3,0.9967527
3,0.9961516
3,0.99712354
3,0.9986682
3,0.99760616
3,0.99834573
3,0.99809045
3,0.99896896
3,0.99803156
3,0.9985576
3,0.9961313
3,0.9950145
3,0.9983164
3,0.99894017
3,0.99746823
3,0.9988568
3,0.99929047
3,0.99728954
3,0.99603564
3,0.9980379
3,0.99959964
3,0.9992675
3,0.99936646
3,0.9994985
3,0.99899167
3,0.9988462
3,0.99854565
3,0.9985746
3,0.99782985
3,0.99783164
3,0.998175
3,0.9979565
3,0.9970595
3,0.9976708
3,0.99690574
3,0.99796
3,0.9977648
3,0.99900025
3,0.9987
3,0.9985337
3,0.99829787
3,0.9973126
3,0.9987532
3,0.9991073
3,0.9995065
3,0.9993149
3,0.9987104
3,0.99888235
3,0.9977912
3,0.98342174
3,0.984148
3,0.9985551
3,0.9986299
3,0.99867946
3,0.998769
3,0.99832207
3,0.998486
3,0.99677354
3,0.9954391
3,0.99582386
3,0.9942022
3,0.9861951
3,0.9920076
3,0.99657637
3,0.995477
3,0.992161
3,0.99708897
3,0.99783665
3,0.99558496
3,0.9963313
3,0.9982956
3,0.99847573
3,0.9980326
3,0.9987998
3,0.9947813
3,0.99531174
3,0.99669313
3,0.9984517
3,0.99825174
3,0.9987231
3,0.999446
3,0.99905676
3,0.9986828
3,0.99880505
3,0.9960573
3,0.987966
3,0.99339867
3,0.9971929
3,0.99916124
3,0.99843067
3,0.9973079
3,0.9974105
3,0.9968665
3,0.9968156
3,0.996207
3,0.9967585
3,0.99723047
3,0.99215794
3,0.9951403
3,0.9944378
3,0.99175864
3,0.99441093
3,0.99714965
3,0.9973122
3,0.9963182
3,0.99712557
3,0.9986119
3,0.9984112
3,0.99857473
3,0.9976527
3,0.9973394
3,0.9979048
3,0.9976077
3,0.9977291
3,0.99814045
3,0.99832326
3,0.99678254
3,0.9964121
3,0.99916613
3,0.9992428
3,0.9991653
3,0.99921703
3,0.99903166
3,0.99834216
3,0.9904033
3,0.9884986
3,0.9930755
3,0.9952769
3,0.9972299
3,0.99460876
3,0.99150497
3,0.9808625
3,0.9654809
3,0.9766822
3,0.99551964
3,0.99854666
3,0.9987715
3,0.997804
3,0.99731666
3,0.9970366
3,0.99867815
3,0.9967699
3,0.99592555
3,0.9900613
3,0.9889313
3,0.91807425
2,0.9993825
2,0.9998161
2,0.97958994
2,0.96020275
3,0.97803485
3,0.98994035
3,0.9957184
3,0.997477
3,0.9990791
3,0.99929094
3,0.99940825
3,0.99921715
3,0.99932027
3,0.99883014
3,0.9986922
3,0.999212
3,0.99924445
3,0.99905246
3,0.9990159
3,0.9986279
3,0.9946926
3,0.9719376
2,0.990216
3,0.985864
3,0.99569017
3,0.9977518
3,0.99441236
3,0.99689156
3,0.99675316
3,0.9977349
3,0.99805605
3,0.9970107
3,0.9962813
3,0.9934007
3,0.9965718
3,0.9918447
3,0.995243
3,0.99492365
3,0.9954282
3,0.9905765
3,0.9879799
3,0.99276865
2,0.9857135
2,0.9957633
3,0.98974925
3,0.9966185
3,0.9967187
3,0.99814737
3,0.99792886
3,0.9991518
3,0.99931145
3,0.9990109
3,0.9982109
3,0.9987103
3,0.99871016
3,0.99865377
3,0.9975738
3,0.9958592
3,0.98489237
3,0.965775
3,0.97757816
3,0.9843279
3,0.99309385
3,0.99206513
3,0.9816015
2,0.98779464
3,0.98738146
3,0.9937484
3,0.9980319
3,0.996234
3,0.9963619
3,0.99788994
3,0.9983601
3,0.99830014
3,0.9967573
3,0.9975441
3,0.9976404
3,0.99743074
3,0.9989171
3,0.9992132
3,0.9989058
3,0.9984037
3,0.99889034
3,0.99928385
3,0.9990978
3,0.99865675
3,0.9974427
3,0.99556667
3,0.99268264
3,0.9811731
1,0.9090359
1,0.9279103
1,0.63001233
2,0.9442454
2,0.9983569
2,0.9968593
2,0.9845843
2,0.99290437
2,0.99714404
3,0.970578
3,0.9917503
3,0.99288636
3,0.9958597
3,0.9985055
3,0.99833304
3,0.99723
3,0.9981006
3,0.9969223
3,0.9900933
3,0.996988
3,0.99903995
3,0.99914825
3,0.9993259
3,0.9989262
3,0.99900347
3,0.99857235
3,0.99685186
3,0.99734914
3,0.9984842
3,0.9975495
3,0.98763484
3,0.9889669
3,0.99267864
3,0.99415034
3,0.989884
3,0.995242
3,0.995074
3,0.9902705
3,0.9854154
3,0.99676275
3,0.99707496
3,0.99731064
3,0.9988335
3,0.999175
3,0.99893516
3,0.9969561
3,0.99704045
3,0.9977221
3,0.99605536
3,0.9951414
3,0.9962154
3,0.99668944
3,0.9937238
3,0.9942334
3,0.9953093
3,0.9940054
3,0.989078
3,0.9959668
3,0.99668664
3,0.9972453
3,0.99686736
3,0.99715424
3,0.9964477
3,0.9960846
3,0.99510264
3,0.96872777
2,0.9801586
3,0.98345727
3,0.99237204
3,0.99747556
3,0.9965592
3,0.99251175
3,0.9930629
3,0.99305326
3,0.9916093
3,0.9943651
3,0.99018455
2,0.98223317
2,0.9988859
2,0.98967654
3,0.9934994
3,0.99769634
3,0.99855024
3,0.99844617
3,0.99820065
3,0.99793774
3,0.9970571
3,0.9983981
3,0.9989222
3,0.9982375
3,0.99755645
3,0.9946713
3,0.996525
3,0.9969363
3,0.9975293
3,0.99832886
3,0.99789643
3,0.99688536
3,0.9986082
3,0.9969553
3,0.99304396
3,0.99420667
3,0.9974813
3,0.9987251
3,0.99680954
3,0.9969632
3,0.9982547
3,0.99455243
3,0.9720296
3,0.97627705
3,0.9933083
3,0.99781066
3,0.9976829
3,0.9962069
3,0.9929979
3,0.9982973
3,0.99938226
3,0.9994141
3,0.99941957
3,0.9992446
3,0.99914086
3,0.99883217
3,0.998544
3,0.99854326
3,0.998187
3,0.99838567
3,0.99371547
3,0.9954137
3,0.9979255
3,0.9989209
3,0.99940276
3,0.99893767
3,0.99677736
3,0.99484694
3,0.997528
3,0.99428564
2,0.9875042
2,0.9894057
3,0.9906266
3,0.99410003
3,0.99788123
3,0.9982132
3,0.9984982
3,0.995676
3,0.99398404
3,0.9959363
3,0.98870087
2,0.98007464
3,0.98273426
3,0.9942703
3,0.9983327
3,0.9968658
3,0.9949175
3,0.9953068
3,0.99698466
3,0.9968612
3,0.99758863
3,0.9977564
3,0.99806803
3,0.99878913
3,0.99890447
3,0.9990846
3,0.99790657
3,0.9983627
3,0.9937736
2,0.9582382
2,0.9917086
2,0.9823177
3,0.9906998
3,0.99355847
3,0.99739814
3,0.9991935
3,0.99938273
3,0.9995073
3,0.99901164
3,0.99864084
3,0.996655
3,0.99893445
3,0.9982907
3,0.9943921
3,0.9957924
3,0.99742717
3,0.99894005
3,0.9978192
3,0.9990896
3,0.9979183
3,0.9979626
3,0.995352
3,0.9945456
3,0.9974396
3,0.9985049
3,0.9968135
3,0.9860532
3,0.98301494
3,0.9789974
3,0.9356824
1,0.96225786
1,0.9938176
1,0.9973853
1,0.9991881
1,0.9995316
1,0.99911064
1,0.99915755
1,0.9992269
1,0.9997538
1,0.9998436
1,0.99993634
1,0.9998006
1,0.99972683
1,0.9996247
1,0.99933916
1,0.99789894
1,0.9986534
1,0.99871385
1,0.9982439
