brain_state,confidence_score
3,0.99497944
3,0.99764544
3,0.9987668
3,0.9991787
3,0.9995388
3,0.999564
3,0.99947554
3,0.9998167
3,0.9998136
3,0.99968815
3,0.9996705
3,0.999382
3,0.99905545
3,0.9978682
3,0.99872833
3,0.99347746
2,0.99068636
2,0.98813176
3,0.99762434
3,0.9986785
3,0.99460995
3,0.997134
3,0.99893004
3,0.9989039
3,0.998417
3,0.99848664
3,0.99893874
3,0.9990382
3,0.9989114
3,0.9987465
3,0.99937063
3,0.9996735
3,0.9995559
3,0.99881774
3,0.99863285
3,0.9981123
3,0.99832135
3,0.99929774
3,0.9984413
3,0.9969799
3,0.9983224
3,0.99935764
3,0.99867475
3,0.99872404
3,0.9992631
3,0.9996568
3,0.99967945
3,0.9994191
3,0.9992969
3,0.99957734
3,0.9995134
3,0.99926084
3,0.9989322
3,0.9991555
3,0.9989592
3,0.998963
3,0.998176
3,0.9975637
3,0.9840916
3,0.9072478
3,0.83650887
1,0.8080578
1,0.85648584
1,0.9040255
1,0.96870494
1,0.95931023
1,0.89565176
1,0.9726044
1,0.9475319
1,0.8630462
2,0.9984097
2,0.9998153
2,0.9998104
2,0.9980793
2,0.9876795
3,0.9902361
3,0.9917495
3,0.9867475
3,0.98755765
3,0.98741406
3,0.99235815
3,0.9832245
3,0.9846986
2,0.99160635
3,0.98826617
3,0.9965205
3,0.99744105
3,0.9970989
3,0.9967236
3,0.99725634
3,0.9966666
3,0.9953087
3,0.9971923
3,0.9972313
3,0.9984761
3,0.9979336
3,0.99544084
3,0.9966408
3,0.99686396
3,0.9969066
3,0.99841547
3,0.99449843
3,0.986318
3,0.9953644
3,0.99796236
3,0.99748284
3,0.99785393
3,0.99825794
3,0.9979989
3,0.9975241
3,0.9986469
3,0.9994173
3,0.99775785
3,0.9887483
3,0.9857934
3,0.997412
3,0.9985202
3,0.9979018
3,0.9947344
3,0.9901192
3,0.9963128
3,0.9970234
3,0.9940936
3,0.99559057
3,0.99854267
3,0.9967914
3,0.99849164
3,0.99867046
3,0.99914634
3,0.9987962
3,0.9976909
3,0.99859434
3,0.9972262
3,0.99738806
3,0.99502593
3,0.9977197
3,0.9761342
3,0.98231745
3,0.99064577
3,0.99426347
3,0.9918908
3,0.9945387
3,0.99811137
3,0.9976981
3,0.9960819
3,0.9959912
3,0.9991528
3,0.9991308
3,0.9992648
3,0.9995403
3,0.9996137
3,0.99928904
3,0.99896836
3,0.9993026
3,0.998706
3,0.9972383
3,0.9951185
3,0.996829
3,0.99785465
3,0.99577737
3,0.9968821
3,0.9982114
3,0.9970138
