brain_state,confidence_score
3,0.9968664
3,0.99695265
3,0.9958411
3,0.99625254
3,0.99632096
3,0.9921638
2,0.96827644
2,0.99318755
2,0.99085414
3,0.983173
3,0.99470925
3,0.99581414
3,0.9881186
3,0.9978211
3,0.9985708
3,0.99720097
3,0.997139
3,0.9930599
3,0.9972139
3,0.99682885
3,0.9951148
3,0.9964599
3,0.99747664
3,0.9980001
3,0.99758303
3,0.9919784
3,0.9892721
3,0.991715
3,0.9881109
3,0.98951906
3,0.992493
3,0.9960078
3,0.9922226
3,0.9912478
3,0.9974482
3,0.99640024
3,0.9968388
3,0.9958973
3,0.99631435
3,0.99784315
3,0.9986071
3,0.99837095
3,0.99806374
3,0.998092
3,0.99923193
3,0.9988997
3,0.99758184
3,0.99724543
3,0.99925905
3,0.9990815
3,0.9988803
3,0.99743927
3,0.99909055
3,0.9994273
3,0.99942833
3,0.9987919
3,0.99725014
3,0.9977501
3,0.99782556
3,0.9958831
3,0.9930248
3,0.9960432
3,0.9966024
3,0.9970112
3,0.9945803
3,0.9958776
3,0.99817073
3,0.99782985
3,0.9980332
3,0.9978593
3,0.99791867
3,0.9945537
3,0.993167
3,0.9904553
3,0.9876857
3,0.9818553
3,0.9150575
3,0.9036099
3,0.97365487
3,0.986535
3,0.9472593
3,0.910584
3,0.9628546
3,0.95901084
3,0.92938167
3,0.8945594
3,0.7399129
2,0.7339091
2,0.99671376
2,0.99969745
2,0.99995077
2,0.99991775
2,0.9992624
2,0.9704039
3,0.8736427
3,0.9304836
3,0.98185354
3,0.99689615
3,0.9982152
3,0.9966197
3,0.9983658
3,0.99924695
3,0.99906594
3,0.9990263
3,0.9988194
3,0.99845624
3,0.9989932
3,0.99906427
3,0.99856657
3,0.9984432
3,0.99818665
3,0.9969522
3,0.9979804
3,0.9985435
3,0.9961844
3,0.9946485
3,0.9951338
3,0.9960139
3,0.9944536
3,0.9917365
3,0.9956802
3,0.9938757
3,0.9742045
3,0.9508734
2,0.9720096
2,0.99931204
2,0.9998547
2,0.9993913
3,0.9888827
3,0.9805408
3,0.992489
3,0.99742705
3,0.99798393
3,0.99843305
3,0.9986284
3,0.9973847
3,0.998331
3,0.997682
3,0.99644417
3,0.9958768
3,0.99765515
3,0.998841
3,0.99793065
3,0.9990133
3,0.99918133
3,0.99900025
3,0.99955314
3,0.99936956
3,0.99959594
3,0.9984831
3,0.9973718
3,0.99818724
3,0.9982633
3,0.9980069
3,0.9985696
3,0.9959953
3,0.9918385
3,0.9906226
3,0.99441826
3,0.992834
3,0.99086726
3,0.9955468
3,0.99749583
3,0.9978265
3,0.9966652
3,0.9963672
3,0.9921936
3,0.9439413
2,0.98814756
2,0.9972965
2,0.99513644
2,0.9392786
3,0.98833346
3,0.9920521
3,0.9971909
3,0.9987349
3,0.9986267
3,0.9986766
3,0.99752814
3,0.99654704
3,0.9961259
3,0.99874
3,0.9991074
3,0.9976223
3,0.99577844
3,0.9946597
3,0.996988
3,0.9965444
3,0.9960375
3,0.99750274
3,0.998004
3,0.99633646
3,0.99616325
3,0.9962829
3,0.9955207
3,0.9862071
2,0.9649903
3,0.9685629
3,0.98652077
3,0.98014545
3,0.973129
3,0.9960731
3,0.9980616
3,0.99826354
3,0.9984994
3,0.99887043
3,0.99813473
3,0.99731356
3,0.9977945
3,0.99786645
3,0.9938315
3,0.99729985
3,0.9972855
3,0.99660754
3,0.9981838
3,0.9987803
3,0.99783224
3,0.9992279
3,0.99924326
3,0.9981838
3,0.9976478
3,0.9982615
3,0.9929737
3,0.9622962
2,0.98041683
3,0.97131616
3,0.9956096
3,0.99588037
3,0.9956567
3,0.9959288
3,0.9976935
3,0.9976363
3,0.9979007
3,0.9987419
3,0.99895006
3,0.9990645
3,0.9994962
3,0.9996314
3,0.9992855
3,0.99743026
3,0.9965413
3,0.9972614
3,0.99552876
3,0.99805033
3,0.99818367
3,0.9985582
3,0.99684274
3,0.99884075
3,0.9992968
3,0.9988913
3,0.99815387
3,0.9979243
3,0.9979791
3,0.9987048
