brain_state,confidence_score
3,0.99975806
3,0.9997317
3,0.99971396
3,0.9995691
3,0.9994993
3,0.9994423
3,0.99952054
3,0.9985819
3,0.991514
3,0.99142414
3,0.9974734
3,0.99930656
3,0.9990165
3,0.9995504
3,0.9996561
3,0.99962485
3,0.9996283
3,0.99943143
3,0.9996094
3,0.9994566
3,0.9981426
3,0.9979226
3,0.9976076
3,0.998892
3,0.99822706
3,0.99883705
3,0.99916613
3,0.99924767
3,0.99881893
3,0.9992865
3,0.9994487
3,0.9992537
3,0.9994185
3,0.99928087
3,0.99903
3,0.99904555
3,0.9985474
3,0.9985868
3,0.9985928
3,0.9983565
3,0.9976804
3,0.99760276
3,0.99857795
3,0.9989802
3,0.9987379
3,0.99880135
3,0.99737275
3,0.9962043
3,0.99748695
3,0.9981542
3,0.99857795
3,0.99827945
3,0.99778193
3,0.9930628
3,0.9863733
3,0.9969111
3,0.99819785
3,0.99883825
3,0.9994642
3,0.99965537
3,0.99933594
3,0.9987612
3,0.9990834
3,0.99955493
3,0.99902844
3,0.9971788
3,0.99320257
3,0.99510765
3,0.99429435
3,0.9968707
3,0.9985751
3,0.9987459
3,0.99795556
3,0.9965732
3,0.994729
3,0.9960877
3,0.99865294
3,0.9991134
3,0.9995191
3,0.9995493
3,0.99936646
3,0.99902916
3,0.9991411
3,0.99908364
3,0.99925166
3,0.9978933
3,0.9980855
3,0.9979189
3,0.9967355
3,0.9978708
3,0.9961593
3,0.9954151
3,0.9971644
3,0.9984388
3,0.9973749
3,0.9957898
3,0.99522084
3,0.9984517
3,0.99686605
3,0.99706334
3,0.9986267
3,0.9950723
3,0.9970937
3,0.99869543
3,0.9990808
3,0.9993056
3,0.9995485
3,0.99959105
3,0.9991273
3,0.9990169
3,0.99627846
3,0.993893
3,0.9927394
3,0.9973489
3,0.9986702
3,0.9984047
3,0.9993782
3,0.9990796
3,0.9989718
3,0.9988385
3,0.9960465
3,0.9753161
3,0.9855828
3,0.9936846
3,0.99907386
