brain_state,confidence_score
3,0.9986603
3,0.99910176
3,0.99917656
3,0.9990638
3,0.9992481
3,0.9993187
3,0.9993006
3,0.9988104
3,0.9990144
3,0.99914217
3,0.99868804
3,0.9958632
3,0.99557173
3,0.99478394
3,0.9606165
3,0.94601774
3,0.9833733
3,0.9974408
3,0.9946635
3,0.9959189
3,0.9983699
3,0.9992212
3,0.99920744
3,0.9989452
3,0.9989417
3,0.9991698
3,0.99902415
3,0.9992168
3,0.9992956
3,0.998841
3,0.9989887
3,0.99932766
3,0.99894446
3,0.9983022
3,0.9981609
3,0.99894375
3,0.9986393
3,0.99882
3,0.99961495
3,0.9994855
3,0.9991357
3,0.9994351
3,0.9986187
3,0.99843794
3,0.9972932
3,0.99636614
3,0.9963559
3,0.99110377
3,0.9867424
3,0.9683441
3,0.9923183
3,0.9972548
3,0.9984908
3,0.99737895
3,0.99822015
3,0.9990212
3,0.99848986
3,0.99872416
3,0.99838364
3,0.99832076
3,0.997212
3,0.99809057
3,0.9832281
2,0.93367887
2,0.96505165
2,0.95025027
3,0.95385325
3,0.9377587
3,0.9897927
3,0.9962913
3,0.9984623
3,0.9986261
3,0.9990164
3,0.99937314
3,0.99932134
3,0.9990683
3,0.99876875
3,0.99830294
3,0.9978187
3,0.9959735
3,0.9970566
3,0.9974337
3,0.9947983
3,0.9949332
3,0.99779606
3,0.99705553
3,0.99737227
3,0.99781126
3,0.99883765
3,0.9938983
3,0.9878379
3,0.9949126
3,0.9985726
3,0.99879116
3,0.9981806
3,0.9989116
3,0.9986313
3,0.9987826
3,0.99824154
3,0.9983311
3,0.9992304
3,0.99917537
3,0.9988966
3,0.9987588
3,0.9990723
3,0.9983321
3,0.9973629
3,0.996188
3,0.99823487
3,0.9991762
3,0.997134
3,0.9925518
3,0.9956256
3,0.9975515
3,0.9936575
3,0.9782437
3,0.9552685
3,0.98750603
3,0.99567646
3,0.9974516
3,0.9978163
3,0.9966061
3,0.99718297
3,0.9967918
3,0.9925016
3,0.99686664
3,0.99750876
3,0.9982692
3,0.99906725
3,0.99769944
3,0.99481684
3,0.9943364
3,0.9967237
3,0.99597186
3,0.9975846
3,0.998787
3,0.9959645
3,0.99264985
3,0.9910584
2,0.9374037
2,0.9987612
2,0.99914074
2,0.9994066
2,0.99948645
2,0.99967384
2,0.99964416
2,0.9992261
2,0.9982425
2,0.99637586
2,0.99529934
2,0.99753296
2,0.99893314
2,0.9990914
2,0.9989794
2,0.99878186
2,0.99882656
2,0.9976896
2,0.99850416
2,0.99880683
2,0.9984682
2,0.9977514
2,0.99747366
2,0.9959268
2,0.9836129
2,0.98456013
2,0.9807459
2,0.9633926
3,0.93256897
3,0.96094733
2,0.9618086
2,0.9939937
2,0.99871314
2,0.9797212
3,0.9923034
3,0.99572796
3,0.99635726
3,0.9985488
3,0.9980946
3,0.99725765
3,0.99750346
3,0.9993567
3,0.9985929
3,0.99596775
3,0.9950907
3,0.99728966
3,0.99816304
3,0.99735
3,0.9979054
3,0.9984981
3,0.9993119
3,0.99781215
3,0.9844222
3,0.9924942
3,0.9939097
3,0.99488187
3,0.97741586
